timestep,reward,resulting_max_loading,mw_amount,converged
1,-397.2896423339844,381.8759605214481,19.36453628540039,True
2,-2.044003963470459,119.75946231750288,91.82220458984375,True
3,-49.69277572631836,199.61539705095686,76.63729858398438,True
4,-8.210201263427734,140.456691615123,26.48201560974121,True
5,-13.479692459106445,151.85776374343484,33.55422592163086,True
6,-4.70332145690918,130.6235666767623,14.307433128356934,True
7,-10.60705280303955,146.0098828744687,22.505754470825195,True
8,-279.0926513671875,336.2339039868719,60.378257751464844,True
9,-16.676555633544922,157.61071209965021,81.5854721069336,True
10,-64.60844421386719,213.60589411929615,76.94882202148438,True
11,-113.52384185791016,250.61584736971417,98.17400360107422,True
12,-32.022605895996094,179.9235290364788,83.75344848632812,True
13,-21.161659240722656,164.97971569525453,49.84210205078125,True
14,-69.23175811767578,217.59550668423827,88.24166870117188,True
15,-137.39718627929688,265.7517741873164,28.93622589111328,True
16,-328.3951721191406,356.27362145676756,14.324676513671875,True
17,-3.17037296295166,124.91154926803051,67.44659423828125,True
18,-50.37678527832031,200.36681168415984,9.299352645874023,True
19,-14.38237190246582,153.4614469434425,91.74042510986328,True
20,-4.722361087799072,130.7131965087161,5.859088897705078,True
21,-884.221923828125,520.5135255125743,63.82129669189453,True
22,-13.528543472290039,152.00636360120657,5.234140396118164,True
23,-80.58831787109375,226.89397606897265,77.91409301757812,True
24,-2.1449525356292725,120.68236496460194,6.151348114013672,True
25,-505.79986572265625,418.0448404357706,37.277122497558594,True
26,-84.09310913085938,229.6724479132457,18.393207550048828,True
27,-480.23486328125,409.89416511535984,62.909339904785156,True
28,-74.8220443725586,222.28683829838337,51.68998336791992,True
29,-33.79680252075195,182.1184194808572,79.62944030761719,True
30,-658.1275634765625,462.7882213550617,51.10957717895508,True
31,-114.74129486083984,251.47930887860355,11.38714599609375,True
32,-153.9259796142578,275.4204691432343,64.2789306640625,True
33,-961.9507446289062,538.6121984789905,47.46184158325195,True
34,-25.734464645385742,171.63309965854793,77.9595718383789,True
35,-172.31549072265625,285.6002955894607,78.14933776855469,True
36,-120.04499816894531,254.89328499407736,85.34617614746094,True
37,-23.673826217651367,168.6899268540571,82.29652404785156,True
38,-110.83274841308594,248.85412309803797,44.998355865478516,True
39,-10.257063865661621,145.1506213398027,64.17090606689453,True
40,-0.8340793251991272,112.48213556510767,55.060760498046875,True
41,-46.02919006347656,195.92454893394074,21.595796585083008,True
42,-4.658989906311035,130.19758580888578,99.5188980102539,True
43,-0.5124912261962891,109.10913263836979,97.60973358154297,True
44,-71.8820571899414,219.85578153255557,55.01179504394531,True
45,-140.9180908203125,267.83975563200164,67.17681884765625,True
46,-293.1026306152344,342.11002756019946,16.309017181396484,True
47,-523.5977783203125,423.57693591536486,87.58745574951172,True
48,-8.124638557434082,140.0851041854454,90.56045532226562,True
49,-125.87322235107422,258.63751864328907,43.910160064697266,True
50,-49.26383590698242,199.16198841982245,98.3365478515625,True
51,-278.9451904296875,336.16784252563036,68.94395446777344,True
52,-206.4104766845703,303.1334775910976,94.42618560791016,True
53,-0.8359012603759766,112.82417572298924,13.603862762451172,True
54,9.934022903442383,97.41733785402522,65.97734069824219,True
55,-0.4897173047065735,109.36020705126678,51.649932861328125,True
56,-42.756317138671875,192.39841542887302,68.97978210449219,True
57,-31.06265640258789,178.70245655622116,92.27342224121094,True
58,-1.1571223735809326,115.04222385121707,25.779842376708984,True
59,-3.6913602352142334,126.92063976949505,67.756103515625,True
60,-1.2998971939086914,115.69191953714586,68.71553802490234,True
61,-16.67470932006836,157.63176729738512,67.60629272460938,True
62,-87.87545776367188,232.54741055872836,31.38019371032715,True
63,-8.010907173156738,139.88299809429478,57.63972854614258,True
64,-39.23654556274414,188.56800567828108,15.087347984313965,True
65,-14.630426406860352,154.06981208818428,12.703042984008789,True
66,-67.62187194824219,216.2128581889627,94.72610473632812,True
67,-44.1667594909668,193.91257018832212,68.90587615966797,True
68,-1.4317617416381836,116.62735325556335,49.417415618896484,True
69,-264.9804992675781,330.17951661457545,67.4583740234375,True
70,-68.41423797607422,216.8949760736024,92.05875396728516,True
71,-57.20866394042969,206.9422294278723,25.463014602661133,True
72,-149.9455108642578,273.14236019326415,54.11925506591797,True
73,-5.447936534881592,132.77140116508073,78.1126937866211,True
74,-116.33053588867188,252.50713863974053,38.40254211425781,True
75,-3.0291526317596436,124.27292744067897,83.27769470214844,True
76,-362.6339111328125,369.3023943198029,15.011048316955566,True
77,-91.90198516845703,235.50879281374347,88.82429504394531,True
78,-126.09286499023438,258.7793011977976,38.528926849365234,True
79,-32.10319519042969,180.06244403193125,53.221832275390625,True
80,-425.52838134765625,391.7157807590022,37.8907470703125,True
81,-8.808794975280762,141.78085528428247,80.5960693359375,True
82,-229.38856506347656,314.18389497023196,14.858529090881348,True
83,-5.763298511505127,133.74639776659282,69.20154571533203,True
84,-24.16034507751465,169.47944638721467,23.37859535217285,True
85,-20.5122013092041,164.03943573550788,6.953790664672852,True
86,-153.49073791503906,275.1997978475309,15.894511222839355,True
87,-89.88807678222656,234.06691216999133,18.395174026489258,True
88,-151.56663513183594,274.05816045426695,85.41947937011719,True
89,-10.640100479125977,145.9454994693736,85.15631103515625,True
90,-20.44778060913086,163.87213002224524,49.53549575805664,True
91,-363.9873046875,369.7994020892678,28.720924377441406,True
92,-3.555598258972168,126.57921416069287,23.3250789642334,True
93,-520.003662109375,422.4782861921402,42.460269927978516,True
94,-388.0500183105469,378.55515764150016,85.1505126953125,True
95,-605.9734497070312,448.1021348061856,97.94457244873047,True
96,-586.9154052734375,442.59770966763955,49.45381546020508,True
97,-89.5128173828125,233.78355097043553,22.626781463623047,True
98,-45.4788818359375,195.30872106045229,60.12031936645508,True
99,-169.39352416992188,284.00872763516287,97.46881866455078,True
100,-101.82474517822266,242.67426278721027,45.02197265625,True
101,-180.91046142578125,290.1949898503004,39.79551315307617,True
102,-32.848365783691406,181.04035063964437,10.672396659851074,True
103,-42.08966827392578,191.67333532003212,69.66724395751953,True
104,-7.25546407699585,137.95074258768102,54.16999435424805,True
105,-113.93449401855469,250.94686788663867,9.70892333984375,True
106,-0.21240636706352234,106.1137092063185,25.519163131713867,True
107,-53.594482421875,203.45334556684506,81.51074981689453,True
108,-1.1169698238372803,114.92353729550054,3.40997576713562,True
109,-2.581308126449585,122.57861423131085,32.3389892578125,True
110,-100.4133071899414,241.64709529567955,93.8097152709961,True
111,-0.23796774446964264,105.29946909370764,97.54588317871094,True
112,-0.4289347231388092,108.4966948438977,67.96560668945312,True
113,-517.1157836914062,421.57278510305855,70.51056671142578,True
114,-163.91641235351562,281.0581000556018,6.230324745178223,True
115,-19.08810043334961,161.70668387515929,49.525333404541016,True
116,-134.88645935058594,264.228465790704,31.514240264892578,True
117,-27.838821411132812,174.5639124536042,39.93537902832031,True
118,-92.45777130126953,235.9190560686101,87.82337951660156,True
119,-25.956628799438477,172.02300715804998,20.061851501464844,True
120,-91.8680648803711,235.51454423924235,47.104766845703125,True
121,-88.65498352050781,233.11989489606339,50.44767761230469,True
122,-2.6176528930664062,122.6339496469856,56.17459487915039,True
123,-34.32840347290039,182.85879336934934,0.5036532878875732,True
124,-158.48187255859375,278.0082804819469,47.13755798339844,True
125,-19.097089767456055,161.76876075836867,20.19052505493164,True
126,-9.340153694152832,143.006493863282,92.36089324951172,True
127,-26.7833251953125,173.0602785273424,94.30438995361328,True
128,-132.24978637695312,262.6088592729435,41.583744049072266,True
129,-18.8674259185791,161.42354615377081,3.165921688079834,True
130,-46.70970916748047,196.589908348513,61.65743637084961,True
131,-10.637331008911133,145.92005360247288,94.07437133789062,True
132,-55.746089935302734,205.56952246755046,21.46776580810547,True
133,-13.831767082214355,152.52715470133694,36.257259368896484,True
134,-90.08179473876953,234.17451712991766,67.787841796875,True
135,-152.51638793945312,274.61332303419294,67.3270492553711,True
136,-68.41236114501953,216.97029733681538,2.1088123321533203,True
137,-263.22601318359375,329.4372076595716,18.84928321838379,True
138,-6.662418365478516,136.40030314577004,37.50785446166992,True
139,-35.42306900024414,184.0683000803613,85.67174530029297,True
140,-61.97435760498047,211.27610210389753,62.50327682495117,True
141,-96.62271118164062,239.0029698610621,13.583982467651367,True
142,-1.2193986177444458,115.21345786398523,62.1521110534668,True
143,-28.39569854736328,175.23735473732992,92.40027618408203,True
144,-47.9329719543457,197.89514213545976,15.677899360656738,True
145,-198.9837646484375,299.4627907601629,56.73320388793945,True
146,-161.43360900878906,279.67513488904666,17.836782455444336,True
147,-68.82328796386719,217.25811171968505,75.9675521850586,True
148,-99.26541900634766,240.8882320132085,17.952077865600586,True
149,-232.84039306640625,315.7677878895055,61.705543518066406,True
150,-387.7365417480469,378.4668543726349,17.595853805541992,True
151,-10.095876693725586,144.91449957996448,9.315553665161133,True
152,-4.98039436340332,131.30637728194804,79.94800567626953,True
153,-20.2156982421875,163.4422795911665,91.08446502685547,True
154,-122.06106567382812,256.22571168631987,28.704071044921875,True
155,-440.9980163574219,396.9729862118325,33.251136779785156,True
156,-306.0209045410156,347.36908802654096,63.580299377441406,True
157,-38.90299606323242,188.127241825348,70.94217681884766,True
158,-13.34947395324707,151.66697251435974,2.093562602996826,True
159,-0.33972153067588806,107.95152506650045,23.587766647338867,True
160,-0.020882830023765564,100.6970631296912,18.453344345092773,True
161,-127.91336822509766,259.9253474919541,32.78281784057617,True
162,-180.82354736328125,290.15538138274593,28.201669692993164,True
163,-18.664087295532227,160.93602274199154,98.0936279296875,True
164,-6.784454345703125,136.622576260989,78.38909912109375,True
165,-44.180294036865234,193.9347493009828,61.60746765136719,True
166,-331.4182434082031,357.4257377364279,78.18058013916016,True
167,-11.932168006896973,148.7689865923137,40.097965240478516,True
168,-58.56110763549805,208.14163312774187,88.0425033569336,True
169,-1.4956544637680054,117.17943407811772,19.989686965942383,True
170,-158.9946746826172,278.27703915396336,81.16792297363281,True
171,-72.51387786865234,220.37866028951308,58.76902389526367,True
172,-62.9522819519043,212.1656591617365,46.6073112487793,True
173,-33.38859939575195,181.62517848749204,75.24927520751953,True
174,-44.16984558105469,193.95140561888797,35.5135498046875,True
175,-590.2711181640625,443.5620656519025,96.64292907714844,True
176,-3.7338383197784424,127.07756673344355,67.8651351928711,True
177,-97.11825561523438,239.342098023957,37.15167999267578,True
178,-78.07353973388672,224.9077987809121,63.75050354003906,True
179,-25.577268600463867,171.5155508022604,4.89886999130249,True
180,-33.029605865478516,181.16175169472467,93.4544677734375,True
181,-27.111896514892578,173.57288115457533,47.05202102661133,True
182,-2.2769012451171875,121.2418533500367,20.81950569152832,True
183,-616.4503173828125,451.0994867307085,96.07063293457031,True
184,-26.39533042907715,172.569698314354,63.525665283203125,True
185,-0.14872035384178162,104.14202360677243,62.938560485839844,True
186,-118.95101928710938,254.19706311827056,67.34803009033203,True
187,-1025.11669921875,552.7942884750959,3.404942035675049,True
188,-121.32533264160156,255.74405887137357,44.27585983276367,True
189,-109.86661529541016,248.21482676531747,28.443866729736328,True
190,-4.261106491088867,128.9386241823718,73.88650512695312,True
191,-106.72797393798828,246.05814720446597,63.05925750732422,True
192,-47.49305725097656,197.41636268410076,43.317474365234375,True
193,-7.611362934112549,138.87990740562785,53.12686538696289,True
194,-174.72877502441406,286.9120843254392,48.14606475830078,True
195,-35.824928283691406,184.56017353784242,72.81424713134766,True
196,-68.80267333984375,217.299724434304,6.543591499328613,True
197,-172.86863708496094,285.9370616793014,5.6863603591918945,True
198,-157.62831115722656,277.5399247901627,26.185211181640625,True
199,-44.57325744628906,194.39342487100794,22.66463279724121,True
200,-9.943159103393555,144.5031710259078,40.49809646606445,True
201,-600.0712890625,446.41815162843466,43.620033264160156,True
202,-39.91326904296875,189.32018087898058,22.79707145690918,True
203,-207.5622100830078,303.70197111665595,89.73941802978516,True
204,-147.4342498779297,271.69693343062096,35.070701599121094,True
205,-7.017106056213379,137.4347064944634,10.320034980773926,True
206,-13.513548851013184,151.96421260643567,12.151488304138184,True
207,-38.72895812988281,188.00269985518227,6.5805463790893555,True
208,-131.11843872070312,261.89809459547405,63.47006607055664,True
209,-47.69670104980469,197.61578000194814,52.49786376953125,True
210,-0.22989153861999512,105.57647581042208,74.40612030029297,True
211,-589.8161010742188,443.4575459307341,0.6621599197387695,True
212,-51.95879364013672,201.9250974995535,15.16464614868164,True
213,-78.15591430664062,224.96831808529487,70.51530456542969,True
214,-273.354736328125,333.81311783601603,11.8741455078125,True
215,-43.79322814941406,193.52020984615513,63.0782356262207,True
216,-0.9245562553405762,113.18244265689994,55.67227554321289,True
217,-34.34362030029297,182.86376008940962,11.608120918273926,True
218,-7.370027542114258,138.22045371990242,66.0120849609375,True
219,-148.1850128173828,272.1388232476299,26.145505905151367,True
220,-8.430700302124023,140.85471911423872,85.1602783203125,True
